employee_id,sex,job_title,job_family,job_level,legal_entity,country,department,fte,full_time_weekly_hours,base_salary,variable_pay,allowances,benefits_in_kind,hire_date,birth_year,performance_rating
E00601,F,Finance Assistant,Finance,1,ES SL,ES,Finance,1.0,40,26555.0,2106.0,0.0,0.0,2023-01-23,1998,3
E00602,F,Engineering Director,Engineering,6,ES SL,ES,Engineering,0.5,40,112080.0,6198.0,3000.0,0.0,2014-05-26,1974,3
E00603,F,Senior Accountant,Finance,3,ES SL,ES,Finance,1.0,40,47797.0,4819.0,0.0,0.0,2021-04-08,1995,3
E00604,M,Account Executive,Sales,2,IE Ltd,IE,Sales,0.5,39,44722.0,4575.0,0.0,0.0,2023-05-08,1997,3
E00605,F,Support Agent,Customer Support,1,ES SL,ES,Customer Support,0.8,40,27250.0,1547.0,0.0,0.0,2016-03-09,1994,4
E00606,M,Operations Manager,Operations,4,DE GmbH,DE,Operations,1.0,40,74827.0,0.0,0.0,1500.0,2022-01-17,1989,4
E00607,F,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,0.8,40,76105.0,0.0,0.0,0.0,2022-07-04,1990,3
E00608,M,Finance Director,Finance,5,DE GmbH,DE,Finance,1.0,40,134596.0,8648.0,6000.0,1500.0,2004-07-21,1974,2
E00609,M,Site Director,Operations,5,NL BV,NL,Operations,1.0,38,77453.0,3085.0,6000.0,1500.0,2018-09-03,1986,4
E00610,M,Engineer,Engineering,2,IE Ltd,IE,Engineering,1.0,39,57525.0,0.0,0.0,0.0,2019-05-25,1996,2
E00611,M,Support Manager,Customer Support,4,NL BV,NL,Customer Support,1.0,38,68474.0,4984.0,0.0,1500.0,2022-11-08,1996,3
E00612,F,Operations Supervisor,Operations,3,ES SL,ES,Operations,1.0,40,37776.0,0.0,0.0,0.0,2020-07-21,1988,4
E00613,F,HR Business Partner,People,3,ES SL,ES,People,0.6,40,40863.0,0.0,0.0,0.0,2022-10-30,1996,2
E00614,F,Engineer,Engineering,2,DE GmbH,DE,Engineering,1.0,40,53516.0,7323.0,0.0,0.0,2020-01-03,1995,3
E00615,F,Staff Engineer,Engineering,4,NL BV,NL,Engineering,1.0,38,90588.0,7684.0,0.0,0.0,2021-05-16,1984,3
E00616,F,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,79633.0,6078.0,0.0,0.0,2020-02-03,1987,3
E00617,M,Staff Engineer,Engineering,4,DE GmbH,DE,Engineering,1.0,40,103034.0,10273.0,0.0,1500.0,2023-05-30,1991,4
E00618,M,Account Executive,Sales,2,ES SL,ES,Sales,0.5,40,32379.0,4583.0,0.0,0.0,2021-08-21,1996,4
E00619,M,Site Director,Operations,5,FR SAS,FR,Operations,1.0,35,85296.0,4014.0,6000.0,1500.0,2021-06-24,1984,4
E00620,F,Account Executive,Sales,2,FR SAS,FR,Sales,1.0,35,37000.0,9519.0,0.0,0.0,2020-11-07,1994,3
E00621,F,Engineer,Engineering,2,IE Ltd,IE,Engineering,1.0,39,58609.0,0.0,0.0,0.0,2021-02-06,1991,3
E00622,M,Engineer,Engineering,2,FR SAS,FR,Engineering,1.0,35,52181.0,0.0,0.0,0.0,2023-09-27,1990,4
E00623,M,Senior Engineer,Engineering,3,FR SAS,FR,Engineering,1.0,35,69979.0,6253.0,0.0,0.0,2020-08-13,1983,4
E00624,M,Junior Engineer,Engineering,1,IE Ltd,IE,Engineering,0.8,39,49328.0,4435.0,0.0,0.0,2019-06-30,1988,2
E00625,F,Principal Engineer,Engineering,5,IE Ltd,IE,Engineering,1.0,39,127851.0,10815.0,6000.0,0.0,2022-03-19,1982,3
E00626,F,Account Executive,Sales,2,FR SAS,FR,Sales,0.5,35,43092.0,5657.0,0.0,0.0,2022-08-13,1992,3
E00627,M,Shift Lead,Operations,2,FR SAS,FR,Operations,1.0,35,38899.0,0.0,0.0,0.0,2016-10-26,1991,2
E00628,M,Sales Manager,Sales,4,NL BV,NL,Sales,1.0,38,75634.0,37078.0,0.0,1500.0,2021-12-24,1988,3
E00629,M,Site Director,Operations,5,DE GmbH,DE,Operations,1.0,40,81769.0,3206.0,6000.0,1500.0,2016-09-13,1985,3
E00630,M,Head of Support,Customer Support,5,FR SAS,FR,Customer Support,1.0,35,83856.0,6673.0,6000.0,0.0,2022-10-24,1984,5
E00631,M,HR Manager,People,4,ES SL,ES,People,1.0,40,66342.0,3895.0,0.0,1500.0,2016-10-19,1986,4
E00632,M,Support Manager,Customer Support,4,NL BV,NL,Customer Support,1.0,38,62882.0,2447.0,0.0,0.0,2022-12-28,1986,3
E00633,M,Sales Associate,Sales,1,IE Ltd,IE,Sales,1.0,39,39361.0,17588.0,0.0,0.0,2022-04-23,2002,4
E00634,F,HR Manager,People,4,NL BV,NL,People,0.5,38,83370.0,8560.0,0.0,0.0,2021-03-27,1985,3
E00635,M,Staff Engineer,Engineering,4,DE GmbH,DE,Engineering,1.0,40,102891.0,8318.0,0.0,1500.0,2020-02-27,1991,3
E00636,M,Operations Manager,Operations,4,NL BV,NL,Operations,1.0,38,73897.0,1594.0,0.0,0.0,2016-08-14,1986,2
E00637,F,HR Assistant,People,1,ES SL,ES,People,1.0,40,24689.0,0.0,0.0,0.0,2022-12-10,1994,2
E00638,M,Head of Operations,Operations,6,DE GmbH,DE,Operations,1.0,40,98147.0,7668.0,6000.0,0.0,2020-03-06,1976,2
E00639,F,Account Executive,Sales,2,FR SAS,FR,Sales,0.5,35,40867.0,3175.0,0.0,0.0,2017-12-21,1989,3
E00640,M,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,74225.0,6344.0,0.0,0.0,2017-05-16,1987,2
E00641,M,Principal Engineer,Engineering,5,NL BV,NL,Engineering,1.0,38,134148.0,7987.0,6000.0,1500.0,2021-10-09,1986,4
E00642,F,Support Team Lead,Customer Support,3,FR SAS,FR,Customer Support,0.6,35,52120.0,0.0,0.0,0.0,2016-05-20,1997,3
E00643,M,Senior Engineer,Engineering,3,FR SAS,FR,Engineering,1.0,35,72053.0,2182.0,0.0,0.0,2023-03-09,1992,4
E00644,M,Senior Engineer,Engineering,3,ES SL,ES,Engineering,1.0,40,52614.0,5215.0,0.0,0.0,2019-09-11,1990,3
E00645,F,Sales Manager,Sales,4,FR SAS,FR,Sales,1.0,35,73897.0,14111.0,0.0,1500.0,2017-06-22,1981,3
E00646,M,Senior Accountant,Finance,3,FR SAS,FR,Finance,0.6,35,65478.0,4459.0,0.0,0.0,2020-08-21,1991,1
E00647,M,Site Director,Operations,5,NL BV,NL,Operations,1.0,38,99223.0,0.0,6000.0,1500.0,2015-04-25,1985,4
E00648,M,Senior Accountant,Finance,3,FR SAS,FR,Finance,1.0,35,70470.0,0.0,0.0,0.0,2017-10-03,1985,3
E00649,F,Shift Lead,Operations,2,FR SAS,FR,Operations,1.0,35,36129.0,0.0,2634.0,0.0,2019-03-11,1989,4
E00650,F,Sales Associate,Sales,1,DE GmbH,DE,Sales,1.0,40,39950.0,13655.0,0.0,0.0,2019-08-23,1992,3
E00651,M,Warehouse Operative,Operations,1,IE Ltd,IE,Operations,1.0,39,30253.0,1293.0,2640.0,0.0,2017-06-14,1992,3
E00652,F,Engineer,Engineering,2,DE GmbH,DE,Engineering,1.0,40,56615.0,2761.0,0.0,0.0,2023-01-21,1998,2
E00653,M,Support Team Lead,Customer Support,3,IE Ltd,IE,Customer Support,1.0,39,59967.0,4763.0,0.0,0.0,2024-04-20,1998,3
E00654,M,Staff Engineer,Engineering,4,NL BV,NL,Engineering,1.0,38,108580.0,0.0,0.0,0.0,2019-12-21,1988,3
E00655,F,Support Team Lead,Customer Support,3,ES SL,ES,Customer Support,1.0,40,39385.0,2501.0,0.0,0.0,2024-01-06,1995,3
E00656,F,Finance Manager,Finance,4,DE GmbH,DE,Finance,1.0,40,85655.0,7732.0,0.0,1500.0,2021-03-14,1994,3
E00657,M,VP Customer Experience,Customer Support,6,FR SAS,FR,Customer Support,1.0,35,106232.0,5494.0,6000.0,1500.0,2019-02-03,1980,3
E00658,M,Senior Accountant,Finance,3,NL BV,NL,Finance,1.0,38,70445.0,5553.0,0.0,0.0,2013-09-23,1987,3
E00659,M,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,80061.0,0.0,0.0,0.0,2022-08-16,1991,2
E00660,M,Senior Engineer,Engineering,3,IE Ltd,IE,Engineering,1.0,39,78884.0,0.0,0.0,0.0,2021-06-30,1985,4
E00661,M,Engineer,Engineering,2,DE GmbH,DE,Engineering,0.5,40,70068.0,4229.0,0.0,0.0,2017-10-18,1990,5
E00662,M,Engineer,Engineering,2,ES SL,ES,Engineering,1.0,40,47046.0,4213.0,0.0,0.0,2008-04-03,1986,4
E00663,F,Senior Account Executive,Sales,3,IE Ltd,IE,Sales,1.0,39,62186.0,0.0,0.0,0.0,2021-09-17,1993,4
E00664,F,Accountant,Finance,2,FR SAS,FR,Finance,1.0,35,48420.0,6759.0,0.0,0.0,2022-12-19,1998,5
E00665,F,Finance Manager,Finance,4,NL BV,NL,Finance,0.6,38,78958.0,5577.0,0.0,0.0,2020-06-20,1986,4
E00666,F,HR Business Partner,People,3,IE Ltd,IE,People,1.0,39,59398.0,4444.0,0.0,0.0,2021-12-19,1993,4
E00667,F,Senior Account Executive,Sales,3,DE GmbH,DE,Sales,0.5,40,73801.0,5604.0,0.0,0.0,2019-04-03,1987,4
E00668,F,Support Team Lead,Customer Support,3,FR SAS,FR,Customer Support,1.0,35,51774.0,3895.0,0.0,0.0,2021-03-15,1992,3
E00669,M,Sales Associate,Sales,1,DE GmbH,DE,Sales,0.8,40,44723.0,12680.0,0.0,0.0,2018-06-15,1996,3
E00670,M,Operations Manager,Operations,4,IE Ltd,IE,Operations,1.0,39,69169.0,5026.0,0.0,1500.0,2022-05-25,1998,3
E00671,F,Sales Manager,Sales,4,IE Ltd,IE,Sales,0.6,39,82799.0,14997.0,0.0,1500.0,2018-10-27,1985,3
E00672,F,Senior Support Agent,Customer Support,2,FR SAS,FR,Customer Support,1.0,35,42868.0,0.0,0.0,0.0,2015-12-15,1994,3
E00673,M,Staff Engineer,Engineering,4,DE GmbH,DE,Engineering,1.0,40,108549.0,8847.0,0.0,0.0,2018-10-21,1984,3
E00674,M,Warehouse Operative,Operations,1,IE Ltd,IE,Operations,1.0,39,34013.0,0.0,3373.0,0.0,2024-01-22,1995,4
E00675,M,Sales Associate,Sales,1,DE GmbH,DE,Sales,1.0,40,33545.0,9606.0,0.0,0.0,2023-01-02,1997,3
E00676,M,Warehouse Operative,Operations,1,FR SAS,FR,Operations,1.0,35,30879.0,943.0,0.0,0.0,2023-09-16,2001,4
E00677,M,Sales Manager,Sales,4,DE GmbH,DE,Sales,1.0,40,79931.0,21320.0,0.0,1500.0,2018-01-21,1987,3
E00678,M,HR Assistant,People,1,FR SAS,FR,People,1.0,35,33405.0,2163.0,0.0,0.0,2024-07-03,2005,3
E00679,M,Junior Engineer,Engineering,1,ES SL,ES,Engineering,1.0,40,33160.0,2478.0,0.0,0.0,2023-09-15,1997,3
E00680,M,Shift Lead,Operations,2,IE Ltd,IE,Operations,1.0,39,35618.0,0.0,1967.0,0.0,2019-03-17,1991,4
E00681,F,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,1.0,40,32084.0,0.0,0.0,0.0,2020-03-09,1990,4
E00682,M,HR Assistant,People,1,DE GmbH,DE,People,0.8,40,39925.0,0.0,0.0,0.0,2021-03-01,1999,2
E00683,M,Operations Supervisor,Operations,3,ES SL,ES,Operations,0.6,40,37236.0,1747.0,0.0,0.0,2017-09-09,1984,4
E00684,F,Senior Account Executive,Sales,3,IE Ltd,IE,Sales,1.0,39,60348.0,16669.0,0.0,0.0,2016-10-13,1978,4
E00685,F,HR Generalist,People,2,ES SL,ES,People,1.0,40,32068.0,0.0,0.0,0.0,2023-06-01,1991,3
E00686,F,Sales Associate,Sales,1,DE GmbH,DE,Sales,1.0,40,37714.0,4263.0,0.0,0.0,2025-09-12,1995,1
E00687,M,HR Manager,People,4,ES SL,ES,People,1.0,40,49792.0,6789.0,0.0,1500.0,2022-03-12,1992,4
E00688,F,HR Generalist,People,2,FR SAS,FR,People,1.0,35,44194.0,0.0,0.0,0.0,2014-01-07,1987,2
E00689,F,Account Executive,Sales,2,FR SAS,FR,Sales,0.6,35,41613.0,3367.0,0.0,0.0,2023-06-26,1994,3
E00690,F,HR Generalist,People,2,DE GmbH,DE,People,0.6,40,44794.0,0.0,0.0,0.0,2020-07-18,1993,2
E00691,F,HR Business Partner,People,3,IE Ltd,IE,People,0.8,39,57699.0,4285.0,0.0,0.0,2022-08-23,1993,2
E00692,F,Site Director,Operations,5,ES SL,ES,Operations,1.0,40,58359.0,3165.0,6000.0,1500.0,2016-12-27,1977,3
E00693,F,HR Assistant,People,1,ES SL,ES,People,1.0,40,28600.0,0.0,0.0,0.0,2021-10-11,1998,3
E00694,M,Principal Engineer,Engineering,5,IE Ltd,IE,Engineering,1.0,39,136034.0,9500.0,6000.0,0.0,2021-04-25,1993,3
E00695,F,Warehouse Operative,Operations,1,IE Ltd,IE,Operations,0.6,39,29716.0,0.0,0.0,0.0,2021-08-30,2007,4
E00696,F,Head of Support,Customer Support,5,FR SAS,FR,Customer Support,1.0,35,93162.0,8888.0,6000.0,1500.0,2012-03-21,1980,3
E00697,M,Senior Support Agent,Customer Support,2,FR SAS,FR,Customer Support,0.5,35,41601.0,1010.0,0.0,0.0,2020-01-02,2000,3
E00698,M,Shift Lead,Operations,2,FR SAS,FR,Operations,1.0,35,33880.0,1087.0,1808.0,0.0,2020-04-13,1993,4
E00699,F,Account Executive,Sales,2,ES SL,ES,Sales,1.0,40,34787.0,8614.0,0.0,0.0,2021-04-29,1993,4
E00700,M,Sales Associate,Sales,1,FR SAS,FR,Sales,1.0,35,36825.0,23056.0,0.0,0.0,2018-11-15,1989,3
E00701,F,Finance Assistant,Finance,1,DE GmbH,DE,Finance,0.8,40,39665.0,1753.0,0.0,0.0,2022-07-24,1998,2
E00702,M,Senior Engineer,Engineering,3,IE Ltd,IE,Engineering,1.0,39,77185.0,4789.0,0.0,0.0,2021-11-20,1991,2
E00703,F,Senior Support Agent,Customer Support,2,IE Ltd,IE,Customer Support,1.0,39,37815.0,0.0,0.0,0.0,2022-10-17,1990,3
E00704,M,Support Team Lead,Customer Support,3,IE Ltd,IE,Customer Support,1.0,39,59080.0,3842.0,0.0,0.0,2023-03-03,1993,4
E00705,F,Finance Assistant,Finance,1,DE GmbH,DE,Finance,1.0,40,43493.0,0.0,0.0,0.0,2018-02-25,1999,1
E00706,F,Head of Support,Customer Support,5,IE Ltd,IE,Customer Support,1.0,39,82781.0,3156.0,6000.0,0.0,2020-01-16,1982,2
E00707,M,Senior Account Executive,Sales,3,IE Ltd,IE,Sales,1.0,39,68873.0,16684.0,0.0,0.0,2019-12-31,1988,4
E00708,M,Staff Engineer,Engineering,4,IE Ltd,IE,Engineering,1.0,39,103880.0,8819.0,0.0,1500.0,2019-07-28,1988,2
E00709,M,Engineer,Engineering,2,DE GmbH,DE,Engineering,0.6,40,63582.0,0.0,0.0,0.0,2015-01-13,1992,2
E00710,F,HR Manager,People,4,NL BV,NL,People,1.0,38,85948.0,9509.0,0.0,1500.0,2017-01-19,1993,3
E00711,M,HR Business Partner,People,3,DE GmbH,DE,People,1.0,40,55124.0,6470.0,0.0,0.0,2024-02-03,1999,3
E00712,F,Head of Support,Customer Support,5,IE Ltd,IE,Customer Support,0.5,39,96053.0,1843.0,3000.0,1500.0,2017-11-21,1978,3
E00713,M,HR Generalist,People,2,FR SAS,FR,People,1.0,35,47524.0,6939.0,0.0,0.0,2024-03-15,1997,4
E00714,M,Finance Assistant,Finance,1,DE GmbH,DE,Finance,1.0,40,39691.0,3159.0,0.0,0.0,2021-08-22,1997,3
E00715,F,Support Agent,Customer Support,1,IE Ltd,IE,Customer Support,1.0,39,31841.0,2128.0,0.0,0.0,2021-07-14,1997,4
E00716,F,Support Team Lead,Customer Support,3,NL BV,NL,Customer Support,1.0,38,52828.0,0.0,0.0,0.0,2021-09-25,1996,2
E00717,M,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,0.8,40,29715.0,843.0,1687.0,0.0,2022-07-04,1990,4
E00718,M,Support Manager,Customer Support,4,NL BV,NL,Customer Support,0.5,38,69910.0,0.0,0.0,1500.0,2023-03-16,1991,4
E00719,F,Accountant,Finance,2,NL BV,NL,Finance,0.8,38,49186.0,3856.0,0.0,0.0,2023-04-17,1993,3
E00720,M,Finance Director,Finance,5,FR SAS,FR,Finance,1.0,35,104251.0,8403.0,6000.0,0.0,2019-04-12,1990,3
E00721,M,Finance Manager,Finance,4,ES SL,ES,Finance,1.0,40,67587.0,4529.0,0.0,1500.0,2015-02-27,1984,1
E00722,F,Shift Lead,Operations,2,DE GmbH,DE,Operations,1.0,40,41775.0,0.0,0.0,0.0,2016-01-06,1987,2
E00723,M,Finance Assistant,Finance,1,ES SL,ES,Finance,1.0,40,24547.0,2302.0,0.0,0.0,2021-08-24,1996,2
E00724,M,HR Business Partner,People,3,NL BV,NL,People,1.0,38,52313.0,3863.0,0.0,0.0,2023-03-09,1991,3
E00725,F,HR Manager,People,4,IE Ltd,IE,People,1.0,39,77713.0,7349.0,0.0,1500.0,2021-03-27,1981,2
E00726,F,Senior Account Executive,Sales,3,FR SAS,FR,Sales,1.0,35,58137.0,20465.0,0.0,0.0,2021-06-29,1993,4
E00727,F,HR Assistant,People,1,DE GmbH,DE,People,1.0,40,34409.0,0.0,0.0,0.0,2022-11-30,1994,2
E00728,F,Support Manager,Customer Support,4,ES SL,ES,Customer Support,0.6,40,50540.0,1542.0,0.0,0.0,2020-06-04,1994,4
E00729,M,Shift Lead,Operations,2,FR SAS,FR,Operations,1.0,35,44182.0,2474.0,0.0,0.0,2020-08-06,1995,3
E00730,M,Engineer,Engineering,2,IE Ltd,IE,Engineering,1.0,39,47587.0,4464.0,0.0,0.0,2022-01-07,1992,4
E00731,F,HR Generalist,People,2,NL BV,NL,People,0.8,38,48686.0,3358.0,0.0,0.0,2014-01-02,1987,2
E00732,F,Engineer,Engineering,2,DE GmbH,DE,Engineering,0.8,40,60436.0,3842.0,0.0,0.0,2017-09-14,2003,4
E00733,M,Operations Supervisor,Operations,3,NL BV,NL,Operations,1.0,38,54041.0,3203.0,2662.0,0.0,2015-01-12,1989,4
E00734,M,Site Director,Operations,5,DE GmbH,DE,Operations,1.0,40,88572.0,3569.0,6000.0,1500.0,2018-12-21,1984,3
E00735,M,Engineer,Engineering,2,ES SL,ES,Engineering,1.0,40,38931.0,4097.0,0.0,0.0,2021-03-19,1993,2
E00736,F,Senior Support Agent,Customer Support,2,DE GmbH,DE,Customer Support,1.0,40,45113.0,2570.0,0.0,0.0,2022-01-10,1998,3
E00737,M,Shift Lead,Operations,2,ES SL,ES,Operations,1.0,40,27146.0,1593.0,0.0,0.0,2024-09-08,2002,3
E00738,X,Senior Engineer,Engineering,3,IE Ltd,IE,Engineering,1.0,39,79460.0,6293.0,0.0,0.0,2022-11-23,1989,3
E00739,M,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,81374.0,0.0,0.0,0.0,2019-04-30,1989,3
E00740,M,Warehouse Operative,Operations,1,FR SAS,FR,Operations,1.0,35,27034.0,0.0,2511.0,0.0,2021-11-05,1986,2
E00741,F,Sales Associate,Sales,1,ES SL,ES,Sales,1.0,40,28073.0,8081.0,0.0,0.0,2024-06-07,2002,2
E00742,M,Operations Supervisor,Operations,3,DE GmbH,DE,Operations,1.0,40,60423.0,2473.0,0.0,0.0,2020-11-05,1992,3
E00743,M,Junior Engineer,Engineering,1,DE GmbH,DE,Engineering,1.0,40,42604.0,2055.0,0.0,0.0,2021-07-17,1999,3
E00744,F,HR Assistant,People,1,DE GmbH,DE,People,1.0,40,40737.0,4562.0,0.0,0.0,2022-11-25,2003,3
E00745,M,Account Executive,Sales,2,ES SL,ES,Sales,1.0,40,30597.0,8586.0,0.0,0.0,2024-07-16,2004,4
E00746,F,Warehouse Operative,Operations,1,FR SAS,FR,Operations,1.0,35,25426.0,0.0,2855.0,0.0,2022-06-29,2002,3
E00747,M,Site Director,Operations,5,DE GmbH,DE,Operations,1.0,40,96192.0,3978.0,6000.0,1500.0,2021-03-17,1980,3
E00748,M,Account Executive,Sales,2,IE Ltd,IE,Sales,1.0,39,45780.0,14780.0,0.0,0.0,2024-04-12,1991,3
E00749,M,Engineer,Engineering,2,NL BV,NL,Engineering,1.0,38,57220.0,3770.0,0.0,0.0,2021-07-01,1994,3
E00750,F,HR Generalist,People,2,DE GmbH,DE,People,0.6,40,52381.0,3076.0,0.0,0.0,2021-04-16,1995,4
E00751,M,Finance Assistant,Finance,1,DE GmbH,DE,Finance,1.0,40,48395.0,8834.0,0.0,0.0,2018-11-19,1992,4
E00752,M,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,83728.0,10858.0,0.0,0.0,2023-05-21,1992,4
E00753,M,Account Executive,Sales,2,DE GmbH,DE,Sales,1.0,40,54616.0,13857.0,0.0,0.0,2013-01-25,1986,4
E00754,F,Account Executive,Sales,2,FR SAS,FR,Sales,1.0,35,42430.0,11792.0,0.0,0.0,2020-12-26,1988,4
E00755,M,Head of Operations,Operations,6,DE GmbH,DE,Operations,1.0,40,104937.0,9729.0,6000.0,0.0,2019-10-26,1974,3
E00756,F,HR Generalist,People,2,FR SAS,FR,People,0.6,35,45930.0,0.0,0.0,0.0,2024-06-28,1990,4
E00757,F,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,1.0,40,29306.0,0.0,2332.0,0.0,2023-11-03,1995,4
E00758,M,Site Director,Operations,5,ES SL,ES,Operations,1.0,40,72540.0,4526.0,6000.0,1500.0,2014-06-07,1976,5
E00759,F,Support Agent,Customer Support,1,FR SAS,FR,Customer Support,1.0,35,31732.0,891.0,0.0,0.0,2019-03-31,1993,3
E00760,F,Senior Account Executive,Sales,3,IE Ltd,IE,Sales,1.0,39,56563.0,12036.0,0.0,0.0,2024-05-14,1992,4
E00761,F,Senior Accountant,Finance,3,DE GmbH,DE,Finance,1.0,40,71544.0,6143.0,0.0,0.0,2020-09-12,1993,4
E00762,F,Account Executive,Sales,2,DE GmbH,DE,Sales,1.0,40,45172.0,14705.0,0.0,0.0,2021-02-10,1996,3
E00763,F,Finance Assistant,Finance,1,IE Ltd,IE,Finance,0.8,39,36999.0,0.0,0.0,0.0,2020-12-14,1999,3
E00764,F,HR Generalist,People,2,DE GmbH,DE,People,1.0,40,50809.0,3956.0,0.0,0.0,2023-04-22,1985,3
E00765,F,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,1.0,40,28504.0,1640.0,3862.0,0.0,2020-06-20,2005,3
E00766,M,Support Agent,Customer Support,1,DE GmbH,DE,Customer Support,1.0,40,29327.0,3154.0,0.0,0.0,2024-02-01,1995,4
E00767,M,Senior Account Executive,Sales,3,IE Ltd,IE,Sales,1.0,39,65720.0,21813.0,0.0,0.0,2023-05-19,1993,2
E00768,M,Sales Associate,Sales,1,ES SL,ES,Sales,1.0,40,26685.0,9219.0,0.0,0.0,2015-05-17,1990,4
E00769,M,Staff Engineer,Engineering,4,FR SAS,FR,Engineering,0.6,35,96996.0,3981.0,0.0,1500.0,2020-01-09,1984,3
E00770,M,Sales Associate,Sales,1,DE GmbH,DE,Sales,1.0,40,39067.0,16571.0,0.0,0.0,2021-07-31,2000,2
E00771,F,HR Assistant,People,1,NL BV,NL,People,0.5,38,33477.0,0.0,0.0,0.0,2024-09-20,1997,3
E00772,M,VP Sales,Sales,6,IE Ltd,IE,Sales,1.0,39,130243.0,51728.0,6000.0,1500.0,2020-09-23,1984,4
E00773,M,VP Customer Experience,Customer Support,6,DE GmbH,DE,Customer Support,0.5,40,104166.0,4151.0,3000.0,0.0,2022-06-07,1978,2
E00774,M,Senior Engineer,Engineering,3,NL BV,NL,Engineering,1.0,38,76825.0,4241.0,0.0,0.0,2023-02-02,1988,4
E00775,M,Engineering Director,Engineering,6,NL BV,NL,Engineering,1.0,38,182358.0,17896.0,6000.0,0.0,2013-05-04,1974,2
E00776,M,Engineer,Engineering,2,DE GmbH,DE,Engineering,1.0,40,59097.0,0.0,0.0,0.0,2023-05-09,1996,3
E00777,F,Shift Lead,Operations,2,DE GmbH,DE,Operations,1.0,40,46776.0,2475.0,2795.0,0.0,2014-09-07,1988,4
E00778,F,Senior Support Agent,Customer Support,2,FR SAS,FR,Customer Support,1.0,35,36468.0,1857.0,0.0,0.0,2021-04-01,1990,4
E00779,F,Site Director,Operations,5,ES SL,ES,Operations,1.0,40,55316.0,0.0,6000.0,0.0,2020-05-08,1986,3
E00780,M,Operations Supervisor,Operations,3,DE GmbH,DE,Operations,1.0,40,51844.0,2806.0,3162.0,0.0,2023-02-22,1998,5
E00781,M,HR Business Partner,People,3,ES SL,ES,People,1.0,40,47642.0,2988.0,0.0,0.0,2020-05-04,1989,3
E00782,X,Accountant,Finance,2,ES SL,ES,Finance,1.0,40,41590.0,0.0,0.0,0.0,2015-07-14,1994,4
E00783,F,Senior Support Agent,Customer Support,2,IE Ltd,IE,Customer Support,0.8,39,41435.0,0.0,0.0,0.0,2023-02-25,1995,3
E00784,M,HR Generalist,People,2,DE GmbH,DE,People,1.0,40,48577.0,2343.0,0.0,0.0,2023-08-05,1998,3
E00785,M,Support Agent,Customer Support,1,DE GmbH,DE,Customer Support,1.0,40,33757.0,1580.0,0.0,0.0,2025-02-03,1995,4
E00786,M,HR Director,People,5,FR SAS,FR,People,1.0,35,98989.0,4912.0,6000.0,1500.0,2022-08-06,1980,2
E00787,M,HR Business Partner,People,3,DE GmbH,DE,People,1.0,40,71277.0,13007.0,0.0,0.0,2021-04-08,1995,5
E00788,M,Engineering Director,Engineering,6,NL BV,NL,Engineering,1.0,38,166503.0,12839.0,6000.0,0.0,2020-02-28,1975,3
E00789,M,HR Generalist,People,2,NL BV,NL,People,1.0,38,50723.0,5634.0,0.0,0.0,2021-01-06,1990,4
E00790,M,Junior Engineer,Engineering,1,ES SL,ES,Engineering,1.0,40,32699.0,0.0,0.0,0.0,2022-02-08,2002,4
E00791,M,Operations Manager,Operations,4,IE Ltd,IE,Operations,1.0,39,57730.0,5062.0,0.0,1500.0,2020-12-31,1985,4
E00792,F,Accountant,Finance,2,ES SL,ES,Finance,0.5,40,35194.0,1422.0,0.0,0.0,2019-03-23,1995,3
E00793,F,Warehouse Operative,Operations,1,FR SAS,FR,Operations,0.8,35,29544.0,0.0,0.0,0.0,2021-11-03,1997,4
E00794,F,HR Generalist,People,2,ES SL,ES,People,0.6,40,33825.0,0.0,0.0,0.0,2016-10-07,1998,3
E00795,M,Support Agent,Customer Support,1,NL BV,NL,Customer Support,1.0,38,29117.0,1984.0,0.0,0.0,2022-12-22,2004,3
E00796,F,Senior Accountant,Finance,3,ES SL,ES,Finance,0.8,40,49646.0,5094.0,0.0,0.0,2020-08-03,1986,3
E00797,F,Finance Assistant,Finance,1,ES SL,ES,Finance,1.0,40,26675.0,0.0,0.0,0.0,2022-08-18,2000,3
E00798,F,Senior Support Agent,Customer Support,2,ES SL,ES,Customer Support,1.0,40,26733.0,1938.0,0.0,0.0,2022-01-15,1998,4
E00799,M,Senior Support Agent,Customer Support,2,FR SAS,FR,Customer Support,1.0,35,47039.0,3256.0,0.0,0.0,2019-05-17,1993,5
E00800,M,Staff Engineer,Engineering,4,NL BV,NL,Engineering,1.0,38,96242.0,4379.0,0.0,0.0,2019-02-25,1989,5
E00801,F,Finance Manager,Finance,4,DE GmbH,DE,Finance,0.5,40,96962.0,6411.0,0.0,1500.0,2019-06-06,1985,3
E00802,F,Senior Support Agent,Customer Support,2,IE Ltd,IE,Customer Support,1.0,39,41072.0,1479.0,0.0,0.0,2023-12-29,1999,3
